,Tweet,id,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,media views,media engagements,date,time_extracted,Day,Month,Year
88,sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum #maecenas,6861972218938880,2020-06-24 12:00:00+00:00,537.0,9.0,0.016759777,0.0,0,2.0,0.0,0,0,7,0.0,0.0,2020-06-24,12:00,24,6,2020
89,consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in #tortor,83386216392282,2020-06-23 17:23:00+00:00,206.0,2.0,0.009708738,0.0,1,1.0,0.0,0,0,0,0.0,0.0,2020-06-23,17:23,23,6,2020
90,eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor #ipsum,463630243534553,2020-06-23 16:05:00+00:00,551.0,3.0,0.005444646,0.0,1,1.0,0.0,0,0,1,0.0,0.0,2020-06-23,16:05,23,6,2020
91,est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus #ut,7866158222296520,2020-06-23 15:15:00+00:00,1140.0,14.0,0.012280702,0.0,0,10.0,4.0,0,0,0,0.0,0.0,2020-06-23,15:15,23,6,2020
92,lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl #elit,5071207691715760,2020-06-23 15:14:00+00:00,197.0,4.0,0.020304569,0.0,0,2.0,0.0,0,0,2,0.0,0.0,2020-06-23,15:14,23,6,2020
93,blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium #odio,4964673514032670,2020-06-23 14:50:00+00:00,833.0,33.0,0.039615846,1.0,1,0.0,4.0,0,0,11,0.0,0.0,2020-06-23,14:50,23,6,2020
94,velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed #luctus,3860493758225620,2020-06-23 12:18:00+00:00,1082.0,15.0,0.013863216,0.0,4,3.0,2.0,0,0,6,160.0,0.0,2020-06-23,12:18,23,6,2020
95,vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient #risus,6560334815365900,2020-06-22 20:52:00+00:00,1179.0,9.0,0.007633588,0.0,0,5.0,2.0,0,0,2,0.0,0.0,2020-06-22,20:52,22,6,2020
96,amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus #nisi,7553444014993990,2020-06-22 18:40:00+00:00,883.0,12.0,0.013590034,0.0,0,8.0,2.0,0,0,2,0.0,0.0,2020-06-22,18:40,22,6,2020
97,phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula #venenatis,3967919170884450,2020-06-22 18:03:00+00:00,91.0,1.0,0.010989011,0.0,0,1.0,0.0,0,0,0,0.0,0.0,2020-06-22,18:03,22,6,2020
98,massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a #nulla,4243916692110330,2020-06-22 18:01:00+00:00,206.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,2020-06-22,18:01,22,6,2020
99,ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque #morbi,3036794571404510,2020-06-22 14:44:00+00:00,1731.0,4.0,0.002310803,1.0,0,3.0,0.0,0,0,0,0.0,0.0,2020-06-22,14:44,22,6,2020
100,id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac #eget,260754155042952,2020-06-22 14:03:00+00:00,496.0,21.0,0.04233871,1.0,2,4.0,0.0,12,0,2,0.0,0.0,2020-06-22,14:03,22,6,2020
101,sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus #quisque,9573716018760390,2020-06-22 13:52:00+00:00,166.0,1.0,0.006024096,0.0,0,1.0,0.0,0,0,0,0.0,0.0,2020-06-22,13:52,22,6,2020
102,vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam #tempus,7515896564886560,2020-06-22 13:45:00+00:00,113.0,9.0,0.079646018,0.0,1,0.0,2.0,0,0,0,6.0,6.0,2020-06-22,13:45,22,6,2020
103,quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum #pharetra,6802431319504940,2020-06-22 13:44:00+00:00,162.0,5.0,0.030864198,0.0,1,1.0,1.0,0,0,2,0.0,0.0,2020-06-22,13:44,22,6,2020
104,eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien #tempus,1750760221202300,2020-06-22 13:38:00+00:00,618.0,6.0,0.009708738,0.0,0,2.0,0.0,0,1,3,0.0,0.0,2020-06-22,13:38,22,6,2020
106,ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi #justo,4802661581633300,2020-06-21 22:56:00+00:00,1586.0,101.0,0.063682219,1.0,1,19.0,4.0,4,1,21,50.0,50.0,2020-06-21,22:56,21,6,2020
107,curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus #elementum,5008411830900010,2020-06-21 04:02:00+00:00,433.0,12.0,0.027713626,0.0,1,1.0,2.0,0,0,1,119.0,7.0,2020-06-21,04:02,21,6,2020
108,dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit #consequat,7881050749198060,2020-06-20 23:47:00+00:00,258.0,6.0,0.023255814,0.0,0,1.0,0.0,1,0,1,80.0,3.0,2020-06-20,23:47,20,6,2020
109,iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat #velit,5048964762498440,2020-06-19 20:45:00+00:00,698.0,13.0,0.018624642,0.0,1,7.0,4.0,0,0,1,0.0,0.0,2020-06-19,20:45,19,6,2020
110,tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed #congue,4390476823616450,2020-06-19 19:30:00+00:00,109.0,3.0,0.027522936,0.0,1,1.0,0.0,0,0,1,0.0,0.0,2020-06-19,19:30,19,6,2020
111,sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget #amet,7750392853557100,2020-06-19 18:22:00+00:00,113.0,4.0,0.03539823,0.0,1,1.0,0.0,0,0,2,0.0,0.0,2020-06-19,18:22,19,6,2020
112,nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque #posuere,4565399731740770,2020-06-19 17:48:00+00:00,366.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,2020-06-19,17:48,19,6,2020
113,nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla #rhoncus,8916870441888820,2020-06-19 17:47:00+00:00,1048.0,17.0,0.016221374,2.0,0,4.0,5.0,0,1,5,0.0,0.0,2020-06-19,17:47,19,6,2020
114,vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede #sapien,2560745570486710,2020-06-19 17:21:00+00:00,200.0,4.0,0.02,0.0,1,1.0,0.0,0,0,2,0.0,0.0,2020-06-19,17:21,19,6,2020
115,quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla #pretium,7776392657307360,2020-06-19 16:54:00+00:00,193.0,2.0,0.010362694,0.0,0,1.0,1.0,0,0,0,0.0,0.0,2020-06-19,16:54,19,6,2020
116,turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed #purus,5061924166258690,2020-06-19 16:50:00+00:00,331.0,3.0,0.009063444,0.0,0,0.0,0.0,3,0,0,0.0,0.0,2020-06-19,16:50,19,6,2020
117,lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi #ut,7883757239445090,2020-06-19 16:47:00+00:00,802.0,4.0,0.004987531,1.0,0,3.0,0.0,0,0,0,0.0,0.0,2020-06-19,16:47,19,6,2020
118,pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis #vitae,5726130698809720,2020-06-19 16:44:00+00:00,598.0,50.0,0.08361204,0.0,1,1.0,0.0,3,0,4,41.0,41.0,2020-06-19,16:44,19,6,2020
119,integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh #tincidunt,6986768581435090,2020-06-19 16:24:00+00:00,34.0,1.0,0.029411765,0.0,0,1.0,0.0,0,0,0,0.0,0.0,2020-06-19,16:24,19,6,2020
120,morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam #aenean,4320339891038050,2020-06-19 16:04:00+00:00,38.0,1.0,0.026315789,0.0,1,0.0,0.0,0,0,0,0.0,0.0,2020-06-19,16:04,19,6,2020
121,at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu #lacus,544748133282772,2020-06-19 15:59:00+00:00,46.0,2.0,0.043478261,0.0,1,0.0,0.0,0,0,1,0.0,0.0,2020-06-19,15:59,19,6,2020
122,lorem ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae #vel,1405391607858720,2020-06-19 15:59:00+00:00,22.0,1.0,0.045454545,0.0,1,0.0,0.0,0,0,0,0.0,0.0,2020-06-19,15:59,19,6,2020
123,aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse #tellus,7220333915248400,2020-06-19 15:44:00+00:00,333.0,10.0,0.03003003,0.0,0,2.0,0.0,0,0,8,0.0,0.0,2020-06-19,15:44,19,6,2020
124,mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices #non,7675373508052180,2020-06-19 15:43:00+00:00,297.0,10.0,0.033670034,0.0,2,0.0,5.0,0,0,3,0.0,0.0,2020-06-19,15:43,19,6,2020
125,in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend #pede,2090238613902610,2020-06-19 15:42:00+00:00,926.0,117.0,0.126349892,0.0,3,2.0,2.0,4,0,25,81.0,81.0,2020-06-19,15:42,19,6,2020
126,nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu pede #erat,9356202704187670,2020-06-19 15:32:00+00:00,182.0,3.0,0.016483516,0.0,1,2.0,0.0,0,0,0,48.0,0.0,2020-06-19,15:32,19,6,2020
127,eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium #phasellus,7818926493090330,2020-06-19 15:14:00+00:00,294.0,3.0,0.010204082,0.0,0,2.0,1.0,0,0,0,0.0,0.0,2020-06-19,15:14,19,6,2020
128,integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem #sed,7591223638637330,2020-06-19 14:59:00+00:00,52.0,4.0,0.076923077,0.0,0,3.0,0.0,0,0,1,0.0,0.0,2020-06-19,14:59,19,6,2020
129,nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu #mattis,1291622219821030,2020-06-19 14:16:00+00:00,150.0,4.0,0.026666667,0.0,0,0.0,0.0,0,0,4,0.0,0.0,2020-06-19,14:16,19,6,2020
130,consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque #et,973562239994203,2020-06-19 14:02:00+00:00,531.0,4.0,0.007532957,0.0,0,3.0,0.0,0,1,0,0.0,0.0,2020-06-19,14:02,19,6,2020
131,porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis #sodales,4892233600054080,2020-06-19 13:53:00+00:00,163.0,5.0,0.030674847,0.0,0,0.0,0.0,3,0,2,25.0,0.0,2020-06-19,13:53,19,6,2020
132,sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum #odio,1635591731022750,2020-06-19 13:44:00+00:00,155.0,8.0,0.051612903,0.0,1,1.0,0.0,0,0,6,0.0,0.0,2020-06-19,13:44,19,6,2020
133,adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci #ante,4492250305413940,2020-06-18 19:26:00+00:00,58.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,13.0,0.0,2020-06-18,19:26,18,6,2020
134,hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero #metus,1772189957625430,2020-06-18 19:15:00+00:00,324.0,7.0,0.021604938,0.0,1,3.0,2.0,0,0,1,0.0,0.0,2020-06-18,19:15,18,6,2020
135,nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla #dapibus,6879914754530840,2020-06-18 16:56:00+00:00,646.0,13.0,0.020123839,1.0,1,1.0,0.0,0,0,0,10.0,10.0,2020-06-18,16:56,18,6,2020
136,varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra #a,3261414868254440,2020-06-18 16:45:00+00:00,579.0,18.0,0.031088083,1.0,0,1.0,3.0,0,0,13,0.0,0.0,2020-06-18,16:45,18,6,2020
137,enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet #nisi,4144546419314720,2020-06-18 15:38:00+00:00,677.0,43.0,0.06351551,0.0,0,3.0,0.0,0,0,2,38.0,38.0,2020-06-18,15:38,18,6,2020
138,et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam #luctus,5141273780438010,2020-06-18 15:31:00+00:00,277.0,4.0,0.014440433,0.0,0,4.0,0.0,0,0,0,0.0,0.0,2020-06-18,15:31,18,6,2020
139,a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse #sit,4066272408509670,2020-06-17 19:39:00+00:00,2028.0,43.0,0.021203156,2.0,0,8.0,3.0,22,1,7,0.0,0.0,2020-06-17,19:39,17,6,2020
140,ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel #sapien,1052512221833060,2020-06-17 18:47:00+00:00,257.0,4.0,0.015564202,0.0,0,0.0,0.0,0,0,3,77.0,1.0,2020-06-17,18:47,17,6,2020
141,in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin #sapien,2849985289009740,2020-06-17 18:45:00+00:00,475.0,4.0,0.008421053,0.0,0,1.0,0.0,2,0,1,0.0,0.0,2020-06-17,18:45,17,6,2020
142,ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus #sapien,6959643656424500,2020-06-17 18:44:00+00:00,293.0,5.0,0.017064846,0.0,0,3.0,0.0,0,0,2,0.0,0.0,2020-06-17,18:44,17,6,2020
143,donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium #enim,8725332874072980,2020-06-17 17:53:00+00:00,111.0,3.0,0.027027027,0.0,1,1.0,0.0,0,0,1,4.0,0.0,2020-06-17,17:53,17,6,2020
144,ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae #nisl,9844581208234470,2020-06-17 17:48:00+00:00,596.0,35.0,0.058724832,0.0,0,3.0,4.0,0,0,2,26.0,26.0,2020-06-17,17:48,17,6,2020
145,turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam #nullam,4374245679288670,2020-06-17 17:44:00+00:00,807.0,62.0,0.076827757,2.0,0,3.0,0.0,0,0,8,49.0,49.0,2020-06-17,17:44,17,6,2020
146,velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget #libero,7650601453026940,2020-06-17 17:41:00+00:00,2038.0,173.0,0.084887144,4.0,1,15.0,1.0,0,0,38,114.0,114.0,2020-06-17,17:41,17,6,2020
147,nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque #libero,9944510903652820,2020-06-17 17:40:00+00:00,3526.0,107.0,0.030346001,2.0,2,8.0,3.0,57,0,35,0.0,0.0,2020-06-17,17:40,17,6,2020
148,amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in #faucibus,5282614437910190,2020-06-17 17:39:00+00:00,277.0,108.0,0.389891697,3.0,1,10.0,2.0,0,0,10,82.0,82.0,2020-06-17,17:39,17,6,2020
149,luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer #nunc,347297523361053,2020-06-17 17:28:00+00:00,52.0,1.0,0.019230769,0.0,0,1.0,0.0,0,0,0,0.0,0.0,2020-06-17,17:28,17,6,2020
150,elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus #nulla,3390639248543260,2020-06-17 17:21:00+00:00,297.0,6.0,0.02020202,0.0,0,3.0,0.0,0,0,3,0.0,0.0,2020-06-17,17:21,17,6,2020
151,faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus #tortor,1553110432437850,2020-06-17 16:57:00+00:00,408.0,3.0,0.007352941,0.0,0,1.0,0.0,0,0,2,0.0,0.0,2020-06-17,16:57,17,6,2020
152,lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat #sagittis,5456598541158900,2020-06-17 16:29:00+00:00,80.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,2020-06-17,16:29,17,6,2020
153,lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non #erat,8553259019217310,2020-06-17 14:35:00+00:00,2192.0,95.0,0.043339416,8.0,1,12.0,6.0,24,0,44,0.0,0.0,2020-06-17,14:35,17,6,2020
154,rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique #rhoncus,3656655724974350,2020-06-17 14:25:00+00:00,25.0,1.0,0.04,0.0,0,1.0,0.0,0,0,0,0.0,0.0,2020-06-17,14:25,17,6,2020
155,nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris #posuere,4663088938781830,2020-06-17 14:05:00+00:00,52.0,4.0,0.076923077,0.0,1,1.0,0.0,0,0,2,0.0,0.0,2020-06-17,14:05,17,6,2020
